"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-09-08 11:56:14",1757332574417,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"q2m5k-1757332574370-5d4b668c8645","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",10,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJY46H93HW5H8NRJ626KXG","qyL5QwqrM7Qt",1
"2025-09-08 11:56:13",1757332573095,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"q2m5k-1757332573028-9f541bdddab7","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",47,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJY2X7D6JXNT40VRXVYXG3","qyL5QwqrM7Qt",1
"2025-09-08 11:56:11",1757332571544,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"ljshz-1757332571498-41a7fe1dae1a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJY1CRH1F6RWYB4PNPMBFK","qyL5QwqrM7Qt",1
"2025-09-08 11:56:10",1757332570162,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"ljshz-1757332570110-5d517fd26be2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJY01JMEVQGAMR654DE0P5","qyL5QwqrM7Qt",1
"2025-09-08 11:56:08",1757332568703,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"s2txr-1757332568651-09c5b27a2b8e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",5,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXYM05B8KS05SDWZ94W9M","qyL5QwqrM7Qt",1
"2025-09-08 11:56:07",1757332567307,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"pqfs7-1757332567259-375007eded9f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXX8BJTPY1N4258RBVJR1","qyL5QwqrM7Qt",1
"2025-09-08 11:56:05",1757332565933,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"pqfs7-1757332565878-347755929021","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXVXD6CQC6N2AVMJTBM07","qyL5QwqrM7Qt",1
"2025-09-08 11:56:04",1757332564535,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"df4ft-1757332564483-3f17993692db","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXTHQPR9P4WH82R1FGGFJ","qyL5QwqrM7Qt",1
"2025-09-08 11:56:02",1757332562940,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"wmlg2-1757332562887-cb76e765a386","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",5,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXRZWWF85NVEVVPRF3CM6","qyL5QwqrM7Qt",1
"2025-09-08 11:56:01",1757332561608,"ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app/api/analyses/%C3%90%C2%A2%C3%90%C2%97_%C3%90%C2%B2%C3%90%C2%BD%C3%90%C2%B5%C3%90%C2%B4%C3%91%C2%80%C3%90%C2%B5%C3%90%C2%BD%C3%90%C2%B8%C3%90%C2%B5%20OCR%20v311022_1757332374172.json","GET","",404,"k627m-1757332561560-142ecb72eb13","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","warning","production","main","","lambda","/api/server.js","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-bm3df956x-evgenias-projects-8a10f913.vercel.app","dpl_3DzsGUx4hr1wP61enR5XQdPF9Q9R",4,"iad1",139,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K4MJXQP8ARGVA6HE648N3X0K","qyL5QwqrM7Qt",1
