"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-08-29 15:09:35",1756480175658,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"n7z8b-1756480175607-96a9c0253428","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",208,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60ZHANDXNWVP6XAPQ5NVN","IgZKVXmoy2HJ",1
"2025-08-29 15:09:33",1756480173777,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"sv2tc-1756480173729-cadfa11a3083","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",255,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60XPH7FYTTRG5D2Z7XV1N","IgZKVXmoy2HJ",1
"2025-08-29 15:09:31",1756480171662,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"989fv-1756480171616-5da7a1fc5847","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",256,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60VME04PDDSJJXTWGE3DS","IgZKVXmoy2HJ",1
"2025-08-29 15:09:29",1756480169628,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"g64bk-1756480169580-bdf256a38ed4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",530,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60SMW5K0G29VXH9058Q8H","IgZKVXmoy2HJ",1
"2025-08-29 15:09:28",1756480168246,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"cjr5p-1756480168187-a30792bd5006","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",206,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60R9PAB7P473ZXKQJCF9J","IgZKVXmoy2HJ",1
"2025-08-29 15:09:26",1756480166784,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"g64bk-1756480166728-24827c358734","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",263,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60PW0ANKPRRGFJWJMXMRK","IgZKVXmoy2HJ",1
"2025-08-29 15:09:25",1756480165339,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"ntwmc-1756480165279-aed2bf3b39d3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",255,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60NEVSD9VVKVZVY2GAWWY","IgZKVXmoy2HJ",1
"2025-08-29 15:09:23",1756480163789,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"4xc2c-1756480163740-b8dcb09bf8c0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",279,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60KYDXD9FCTRWHA0PK2GP","IgZKVXmoy2HJ",1
"2025-08-29 15:09:21",1756480161667,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"g64bk-1756480161620-47ea6903eb4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",287,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60HW3XCT9ZNZWWVZ4XAJ6","IgZKVXmoy2HJ",1
"2025-08-29 15:09:20",1756480160167,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"g64bk-1756480160118-893f1c214a7e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",246,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60GD7SERWPW4FN9VN06FY","IgZKVXmoy2HJ",1
"2025-08-29 15:09:18",1756480158290,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"tmvqt-1756480158199-f57a2ea18477","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",696,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60EJJTQ93X5FPP3EGN8BE","IgZKVXmoy2HJ",1
"2025-08-29 15:09:16",1756480156803,"ai-docs-analyzer.vercel.app/api/notion-status/RFP_%C3%91%C2%81%C3%90%C2%B5%C3%91%C2%80%C3%90%C2%B2%C3%90%C2%B8%C3%91%C2%81%20%C3%90%C2%BE%C3%91%C2%86%C3%90%C2%B8%C3%91%C2%84%C3%91%C2%80%C3%90%C2%BE%C3%90%C2%B2%C3%90%C2%BA%C3%90%C2%B8%20%C3%90%C2%B4%C3%90%C2%BE%C3%90%C2%BA%C3%91%C2%83%C3%90%C2%BC%C3%90%C2%B5%C3%90%C2%BD%C3%91%C2%82%C3%90%C2%BE%C3%90%C2%B2_1756480140514.json","GET","",200,"ddl8k-1756480156756-9bd9d2ed1ffe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15","info","production","main","","lambda","/api/server.js","ai-docs-analyzer.vercel.app","ai-docs-analyzer.vercel.app","dpl_4HD6tNQVRnRuqdNb3BtFTLgY9HP3",253,"iad1",128,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K3V60D431S2NM3KQ61ZG8YFG","IgZKVXmoy2HJ",1
